installation_id,year,free,emission
AT_86,2015,0,4097
AT_86,2016,0,3136
AT_86,2017,0,3825
AT_86,2018,0,6300
AT_86,2019,0,1076
AT_86,2020,0,648
AT_55,2013,520634,405319
AT_55,2014,511591,397425
AT_55,2015,502441,374950
AT_55,2016,493197,379984
AT_55,2017,483853,409718
AT_55,2018,474418,449914
AT_55,2019,464865,468704
AT_55,2020,455279,395640
AT_13,2013,1918954,2918014
AT_13,2014,1885592,2808536
AT_13,2015,1851839,2981508
AT_13,2016,1817734,2772530
AT_13,2017,1783268,3075201
AT_13,2018,1748463,2923552
AT_13,2019,1713228,2846643
AT_13,2020,1677873,2251948
AT_56,2013,662,0
AT_56,2014,650,0
AT_56,2015,639,0
AT_56,2016,627,0
AT_56,2017,615,0
AT_56,2018,603,0
AT_56,2019,591,0
AT_56,2020,579,0
AT_57,2013,120762,93173
AT_57,2014,118665,89812
AT_57,2015,116542,97255
AT_57,2016,114397,89354
AT_57,2017,112230,84544
AT_57,2018,110042,89528
AT_57,2019,107826,91459
AT_57,2020,105603,103668
AT_107,2013,8379,7939
AT_107,2014,8233,6403
AT_107,2015,8086,9392
AT_107,2016,7937,12420
AT_107,2017,7787,10964
AT_107,2018,7635,11189
AT_107,2019,7481,13256
AT_107,2020,7327,12605
AT_23,2013,124431,88827
AT_23,2014,122270,104663
AT_23,2015,120084,96957
AT_23,2016,117874,88464
AT_23,2017,115641,109861
AT_23,2018,113386,132986
AT_23,2019,111103,138751
AT_23,2020,108811,117398
AT_24,2013,280325,262867
AT_24,2014,275325,260135
AT_24,2015,270279,268048
AT_24,2016,265193,276497
AT_24,2017,260064,280216
AT_24,2018,254900,290522
AT_24,2019,249684,291278
AT_24,2020,244458,301052
AT_40,2013,3484,2712
AT_40,2014,3424,2398
AT_40,2015,3363,0
AT_52,2013,18006,14793
AT_52,2014,17693,17012
AT_52,2015,25336,17204
AT_52,2016,24870,17082
AT_52,2017,24399,20037
AT_52,2018,23923,16095
AT_52,2019,23442,18202
AT_52,2020,22958,19781
AT_54,2013,22029,9480
AT_54,2014,12019,14027
AT_54,2015,21260,13786
AT_54,2016,20869,14277
AT_54,2017,20473,13643
AT_54,2018,20074,13930
AT_54,2019,19670,14906
AT_54,2020,19264,16152
AT_30,2013,796,604
AT_30,2014,783,450
AT_30,2015,769,485
AT_30,2016,755,740
AT_30,2017,741,706
AT_30,2018,725,1492
AT_30,2019,711,1877
AT_30,2020,697,2030
AT_22,2013,20495,15096
AT_22,2014,20139,17029
AT_22,2015,19779,16496
AT_22,2016,19415,17159
AT_22,2017,19046,18478
AT_22,2018,18676,19873
AT_22,2019,18300,20309
AT_22,2020,17922,19628
AT_16,2013,6861779,8648719
AT_16,2014,6737251,8698426
AT_16,2015,6611507,8712811
AT_16,2016,6484708,8669345
AT_16,2017,6356793,9220971
AT_16,2018,6227879,7816077
AT_16,2019,6097614,8812969
AT_16,2020,5967119,8550481
AT_17,2013,368107,370764
AT_17,2014,363850,369605
AT_17,2015,357355,366489
AT_17,2016,350803,361988
AT_17,2017,344194,346279
AT_17,2018,337531,274486
AT_17,2019,330800,303621
AT_17,2020,324049,291033
AT_88,2013,12727,16206
AT_88,2014,12505,15334
AT_88,2015,12282,13102
AT_88,2016,12056,10970
AT_88,2017,11828,12015
AT_88,2018,11597,12833
AT_88,2019,11363,13716
AT_88,2020,11130,14942
AT_124,2013,23822,26047
AT_124,2014,23377,25601
AT_124,2015,22926,26656
AT_124,2016,22475,27336
AT_124,2017,22018,26663
AT_124,2018,21560,26545
AT_124,2019,21096,27836
AT_124,2020,20633,26043
AT_125,2013,139516,128111
AT_125,2014,136844,123161
AT_125,2015,134151,129085
AT_125,2016,131441,130054
AT_125,2017,128714,134398
AT_125,2018,125973,142939
AT_125,2019,123209,147384
AT_125,2020,120446,148500
AT_126,2013,121079,171672
AT_126,2014,118976,181184
AT_126,2015,116849,179917
AT_126,2016,114699,171130
AT_126,2017,112525,192959
AT_126,2018,113052,205657
AT_126,2019,110347,199666
AT_126,2020,107653,194082
AT_103,2013,15495,14716
AT_103,2014,13494,10637
AT_103,2015,11954,10433
AT_103,2016,10463,11915
AT_103,2017,9019,12884
AT_103,2018,7622,11105
AT_103,2019,6269,6218
AT_103,2020,2483,8001
AT_127,2013,6279,6576
AT_127,2014,5619,3928
AT_127,2015,2488,4977
AT_127,2016,2177,5201
AT_127,2017,3752,4840
AT_127,2018,3167,4588
AT_127,2019,2603,4096
AT_127,2020,2059,4940
AT_128,2013,3396,2441
AT_128,2014,3039,1663
AT_128,2015,1346,1924
AT_128,2016,1178,3987
AT_128,2017,1014,4114
AT_128,2018,857,4194
AT_128,2019,704,4385
AT_128,2020,2227,4246
AT_129,2013,6813,10924
AT_129,2014,6097,9238
AT_129,2015,5400,11430
AT_129,2016,4725,12097
AT_129,2017,4070,9068
AT_129,2018,3437,5946
AT_129,2019,2824,6823
AT_129,2020,1117,5803
AT_131,2013,0,29759
AT_131,2014,0,31851
AT_131,2015,0,25436
AT_131,2016,0,32845
AT_131,2017,0,32209
AT_131,2018,0,33906
AT_131,2019,0,34303
AT_131,2020,0,35140
AT_132,2013,20002,6690
AT_132,2014,17899,5530
AT_132,2015,15857,5679
AT_132,2016,13880,6311
AT_132,2017,11964,8003
AT_132,2018,10110,6186
AT_132,2019,8317,5083
AT_132,2020,6587,3710
AT_133,2013,32122,28808
AT_133,2014,30942,29480
AT_133,2015,29780,35744
AT_133,2016,28644,34125
AT_133,2017,27528,29934
AT_133,2018,26436,29419
AT_133,2019,25363,28550
AT_133,2020,24315,27115
AT_134,2013,21344,32664
AT_134,2014,19101,41415
AT_134,2015,16921,179697
AT_134,2016,14810,320400
AT_134,2017,12767,493222
AT_134,2018,10789,348859
AT_134,2019,8875,202701
AT_134,2020,7029,163498
AT_135,2013,67063,1014168
AT_135,2014,64296,437437
AT_135,2015,61581,654490
AT_135,2016,58927,643395
AT_135,2017,56330,565981
AT_135,2018,53790,647794
AT_135,2019,51303,495510
AT_135,2020,48876,11196
AT_136,2013,1719,4503
AT_136,2014,1539,5870
AT_136,2015,1363,39436
AT_136,2016,597,71622
AT_136,2017,0,97090
AT_136,2018,0,27603
AT_137,2013,238,457
AT_137,2014,425,245
AT_137,2015,188,254
AT_137,2016,165,183
AT_137,2017,142,242
AT_137,2018,120,226
AT_137,2019,99,168
AT_137,2020,39,78
AT_138,2013,110455,172523
AT_138,2014,108536,169934
AT_138,2015,106596,173434
AT_138,2016,104634,168027
AT_138,2017,102652,176722
AT_138,2018,100650,177775
AT_138,2019,98623,165791
AT_138,2020,96590,151105
AT_139,2013,122384,129491
AT_139,2014,119840,129553
AT_139,2015,117288,120119
AT_139,2016,114729,119613
AT_139,2017,112162,128767
AT_139,2018,109589,132562
AT_139,2019,107003,129297
AT_139,2020,104426,112111
AT_141,2013,1600,1633
AT_141,2014,1572,1366
AT_141,2015,1544,1358
AT_141,2016,1515,1366
AT_141,2017,1487,1888
AT_141,2018,1458,2121
AT_141,2019,1428,2150
AT_141,2020,1399,2264
AT_142,2013,164269,200104
AT_142,2014,161416,211425
AT_142,2015,158529,227260
AT_142,2016,155612,220580
AT_142,2017,183848,217618
AT_142,2018,180288,226241
AT_142,2019,176691,234709
AT_142,2020,173084,239569
AT_143,2013,9194,8227
AT_143,2014,9035,8282
AT_143,2015,8873,6922
AT_143,2016,8710,8258
AT_143,2017,8545,7307
AT_143,2018,8378,7517
AT_143,2019,8209,7711
AT_143,2020,8040,7807
AT_144,2013,43413,7995
AT_146,2013,17862,15502
AT_146,2014,17552,14507
AT_146,2015,17238,14574
AT_146,2016,16921,15029
AT_146,2017,16600,15485
AT_146,2018,16276,15008
AT_146,2019,15948,14685
AT_146,2020,15620,12699
AT_147,2013,375450,151139
AT_147,2014,368177,209191
AT_147,2015,360854,197638
AT_147,2016,353492,204162
AT_147,2017,346085,227064
AT_147,2018,338640,212297
AT_147,2019,331138,172994
AT_147,2020,323642,133611
AT_167,2013,27101,22841
AT_167,2014,26630,23139
AT_167,2015,26154,24177
AT_167,2016,25672,23522
AT_167,2017,25186,24505
AT_167,2018,24695,23889
AT_167,2019,24198,23921
AT_167,2020,23699,24424
AT_168,2013,156885,2171
AT_168,2014,154160,2181
AT_168,2015,151403,2248
AT_168,2016,148617,2351
AT_168,2017,145801,2322
AT_168,2018,168794,2365
AT_168,2019,172782,2329
AT_168,2020,169321,1706
AT_159,2013,26694,32695
AT_159,2014,26230,31830
AT_159,2015,25761,32853
AT_159,2016,25288,33946
AT_159,2017,24808,33480
AT_159,2018,24325,35180
AT_159,2019,23835,36744
AT_159,2020,23342,34934
AT_184,2013,55633,74843
AT_184,2014,54665,77996
AT_184,2015,53697,76218
AT_184,2016,52729,80752
AT_184,2017,51761,78356
AT_184,2018,50793,81650
AT_184,2019,57098,89487
AT_184,2020,58322,75587
AT_198,2013,9259,12484
AT_198,2014,8286,12641
AT_198,2015,11169,10841
AT_198,2016,10964,13119
AT_198,2017,10756,11540
AT_198,2018,10547,9580
AT_198,2019,10334,9510
AT_198,2020,10121,8160
AT_152,2013,118,75
AT_152,2014,53,159
AT_152,2015,186,25
AT_152,2016,0,150
AT_152,2017,70,142
AT_152,2018,60,184
AT_152,2019,98,19
AT_152,2020,0,47
AT_185,2013,11412,15391
AT_185,2014,10213,14586
AT_185,2015,13766,14466
AT_185,2016,13513,15756
AT_185,2017,13256,15706
AT_185,2018,12998,15738
AT_185,2019,12736,16162
AT_185,2020,12473,16761
AT_166,2013,3452,5407
AT_166,2014,3393,4868
AT_166,2015,3331,4639
AT_166,2016,3270,4354
AT_166,2017,3209,4076
AT_166,2018,3146,3786
AT_166,2019,3083,3467
AT_166,2020,3019,4365
AT_158,2013,0,3560
AT_158,2014,0,3874
AT_158,2015,0,3548
AT_158,2016,0,3639
AT_158,2017,0,3928
AT_158,2018,0,3759
AT_158,2019,0,3424
AT_158,2020,0,3330
AT_156,2013,190039,171502
AT_156,2014,186739,160376
AT_156,2015,183399,183794
AT_156,2016,180025,176285
AT_156,2017,176614,161201
AT_156,2018,173170,174201
AT_156,2019,169683,174684
AT_156,2020,166184,174235
AT_173,2013,38094,36645
AT_173,2014,37433,36166
AT_173,2015,36763,30786
AT_173,2016,36087,38203
AT_173,2017,35403,38941
AT_173,2018,34713,37411
AT_173,2019,34014,35934
AT_173,2020,33312,35020
AT_169,2013,45298,72736
AT_169,2014,44511,71829
AT_169,2015,43715,70734
AT_169,2016,42910,72513
AT_169,2017,42098,72058
AT_169,2018,41277,73143
AT_169,2019,40446,73393
AT_169,2020,39612,74784
AT_182,2013,43005,46053
AT_182,2014,42258,46454
AT_182,2015,42892,47901
AT_182,2016,42814,49973
AT_182,2017,41756,49527
AT_182,2018,40700,49485
AT_182,2019,39641,51131
AT_182,2020,38591,49994
AT_162,2013,86569,96399
AT_162,2014,84909,94585
AT_162,2015,83236,97324
AT_162,2016,81553,102534
AT_162,2017,79860,99099
AT_162,2018,78157,93451
AT_162,2019,76439,84083
AT_162,2020,74724,84515
AT_164,2013,10,7349
AT_164,2014,10,8148
AT_164,2015,10,7456
AT_164,2016,10,9599
AT_164,2017,10,9983
AT_164,2018,9,9592
AT_164,2019,9,8184
AT_164,2020,9,7076
AT_163,2013,31077,27697
AT_163,2014,30537,29228
AT_163,2015,29991,28033
AT_163,2016,29439,28591
AT_163,2017,28881,27626
AT_163,2018,28318,23406
AT_163,2019,27748,24153
AT_163,2020,27176,26360
AT_203,2013,118351,51611
AT_203,2014,116182,60564
AT_203,2015,113992,64894
AT_203,2016,111785,70298
AT_203,2017,109560,65576
AT_203,2018,107319,74210
AT_203,2019,105055,83498
AT_203,2020,102788,72995
AT_157,2013,319771,265510
AT_157,2014,314217,245218
AT_157,2015,308597,245699
AT_157,2016,302919,276541
AT_157,2017,297180,290431
AT_157,2018,291386,324752
AT_157,2019,285518,320992
AT_157,2020,279630,317264
AT_192,2013,39316,22441
AT_192,2014,37883,18168
AT_192,2015,26289,24713
AT_192,2016,23010,25699
AT_192,2017,19834,26909
AT_192,2018,16761,28381
AT_192,2019,13788,28192
AT_192,2020,10920,28061
AT_191,2013,21405,4398
AT_191,2014,21277,5144
AT_191,2015,13730,7516
AT_191,2016,12013,7623
AT_191,2017,10349,7502
AT_191,2018,8739,7828
AT_191,2019,7180,2553
AT_191,2020,5680,3041
AT_172,2013,29698,45847
AT_172,2014,49484,37071
AT_172,2015,55109,48407
AT_172,2016,52952,51577
AT_172,2017,50830,56816
AT_172,2018,48747,52791
AT_172,2019,65020,53294
AT_172,2020,72392,60892
AT_200,2013,4368,295
AT_200,2014,3909,268
AT_200,2015,2781,250
AT_200,2016,2731,282
AT_200,2017,2678,383
AT_200,2018,2627,400
AT_200,2019,2573,477
AT_200,2020,2520,381
AT_199,2013,22721,15111
AT_199,2014,20336,13360
AT_199,2015,27409,11456
AT_199,2016,26905,12208
AT_199,2017,26396,13358
AT_199,2018,25881,14788
AT_199,2019,25360,14494
AT_199,2020,24837,10378
AT_160,2013,129248,45995
AT_160,2014,126445,34271
AT_160,2015,123638,44700
AT_160,2016,120825,40088
AT_160,2017,118011,42561
AT_160,2018,115193,42953
AT_160,2019,112368,38419
AT_160,2020,109556,43579
AT_174,2013,6498,4548
AT_174,2014,6384,3759
AT_174,2015,4763,6146
AT_174,2016,6155,6077
AT_174,2017,6038,8244
AT_174,2018,5921,7071
AT_174,2019,5802,9358
AT_174,2020,5681,9992
AT_148,2013,15189,36724
AT_148,2014,13593,23565
AT_148,2015,12042,20970
AT_148,2016,10540,16825
AT_148,2017,9086,18268
AT_148,2018,7678,17386
AT_148,2019,6316,16893
AT_148,2020,2501,17341
AT_180,2013,6706,5830
AT_180,2014,6589,6576
AT_180,2015,6471,5950
AT_171,2013,149382,157247
AT_171,2014,146426,79249
AT_171,2015,142410,72952
AT_171,2016,139270,68613
AT_171,2017,136121,57097
AT_171,2018,132967,35161
AT_171,2019,129799,33985
AT_171,2020,126644,44714
AT_64,2013,24333,21318
AT_64,2014,23910,13951
AT_64,2015,16311,10937
AT_64,2016,16011,8500
AT_64,2017,15707,8928
AT_64,2018,15401,8671
AT_64,2019,15090,8605
AT_64,2020,14779,6642
AT_155,2013,47534,38756
AT_155,2014,45996,37540
AT_155,2015,44474,38492
AT_155,2016,42969,36995
AT_155,2017,41481,37179
AT_155,2018,40012,36047
AT_155,2019,38559,36550
AT_155,2020,37130,37505
AT_183,2013,7329,7180
AT_183,2014,7202,6975
AT_183,2015,7073,6511
AT_183,2016,6943,6128
AT_183,2017,6811,7271
AT_183,2018,6678,7658
AT_183,2019,6543,7363
AT_183,2020,6409,5966
AT_187,2013,7480,11299
AT_187,2014,6694,12388
AT_187,2015,5929,13932
AT_187,2016,5188,15160
AT_187,2017,4469,16415
AT_187,2018,3774,17205
AT_187,2019,3101,18950
AT_187,2020,2453,18972
AT_161,2013,4774,3825
AT_161,2014,4691,3527
AT_161,2015,4607,3782
AT_161,2016,4522,3782
AT_161,2017,4436,3818
AT_161,2018,4350,3747
AT_161,2019,4263,3930
AT_161,2020,4174,3676
AT_190,2013,18761,15597
AT_190,2014,18435,15380
AT_190,2015,11898,13829
AT_190,2016,10409,14110
AT_190,2017,8968,13865
AT_190,2018,7572,12709
AT_190,2019,6222,12474
AT_190,2020,4923,10833
AT_189,2013,75637,12088
AT_189,2014,74006,11867
AT_189,2015,50027,11520
AT_189,2016,44249,12495
AT_189,2017,38650,13932
AT_189,2018,33231,12972
AT_189,2019,27985,11374
AT_189,2020,22925,11494
AT_188,2013,58667,7551
AT_188,2014,57002,8226
AT_188,2015,38371,7309
AT_188,2016,33572,7147
AT_188,2017,28920,7477
AT_188,2018,24421,7428
AT_188,2019,20066,7984
AT_188,2020,15874,8297
AT_7,2013,8476,6246
AT_7,2014,8328,6068
AT_7,2015,8180,7568
AT_7,2016,8029,8170
AT_7,2017,7877,8852
AT_7,2018,7724,14040
AT_7,2019,7569,14202
AT_7,2020,7412,14524
AT_194,2013,63066,490
AT_194,2014,61862,103
AT_178,2013,3002,3760
AT_178,2014,2949,3961
AT_178,2015,2897,4024
AT_178,2016,2844,4581
AT_178,2017,2789,4714
AT_178,2018,2735,3854
AT_178,2019,2680,3740
AT_178,2020,2625,4136
AT_154,2013,12552,15396
AT_154,2014,11234,12997
AT_154,2015,9950,14257
AT_154,2016,8705,13652
AT_154,2017,7500,12248
AT_154,2018,6333,10287
AT_154,2019,5204,10662
AT_154,2020,4116,10068
AT_204,2013,67280,59224
AT_204,2014,77900,56288
AT_204,2015,76510,51668
AT_204,2016,75110,55017
AT_204,2017,73697,59050
AT_204,2018,72273,57174
AT_204,2019,70836,73351
AT_204,2020,69396,55093
AT_219,2013,270630,682695
AT_219,2014,242188,675066
AT_219,2015,214553,840781
AT_219,2016,187792,774776
AT_219,2017,161873,955809
AT_219,2018,136793,817246
AT_219,2019,112523,1389140
AT_219,2020,89125,1098758
AT_149,2013,12292,28882
AT_149,2014,2750,2847
AT_149,2015,0,174692
AT_149,2016,8529,213716
AT_149,2017,7352,356994
AT_149,2018,6213,267204
AT_149,2019,5111,413197
AT_149,2020,4049,189604
AT_234,2013,24428,22458
AT_234,2014,24003,22156
AT_234,2015,23574,22254
AT_234,2016,23140,17892
AT_234,2017,22702,16981
AT_234,2018,22260,16641
AT_234,2019,21811,17775
AT_234,2020,21361,18225
AT_235,2013,0,149202
AT_235,2014,0,40293
AT_235,2015,0,277344
AT_235,2016,0,236608
AT_235,2017,0,543710
AT_235,2018,0,339872
AT_235,2019,0,337222
AT_235,2020,0,263738
AT_236,2013,159328,48508
AT_236,2014,156561,48024
AT_236,2015,153761,46856
AT_236,2016,150932,36374
AT_236,2017,148072,38998
AT_236,2018,145185,56719
AT_236,2019,142262,81598
AT_236,2020,139328,53203
BE_214420,2020,0,2603
BE_201275,2013,4,0
BE_201275,2014,4,46
BE_201275,2015,4,153
BE_201275,2016,4,160
BE_201275,2017,4,61
BE_201275,2018,4,91
BE_201275,2019,4,91
BE_201275,2020,4,0
BE_201297,2013,52656,63578
BE_201297,2014,52656,75917
BE_201297,2015,52656,56722
BE_201297,2016,52656,50830
BE_201297,2017,52656,53719
BE_201513,2013,111555,130291
BE_201513,2014,109619,132792
BE_201513,2015,107657,134088
BE_201513,2016,105677,139829
BE_201513,2017,103674,147079
BE_201513,2018,101653,133201
BE_201513,2019,99607,134330
BE_201513,2020,97552,117721
BE_201543,2013,279425,594504
BE_201543,2014,279425,631108
BE_201543,2015,279425,682940
BE_201543,2016,279425,696056
BE_201543,2017,279425,739791
BE_201543,2018,279425,780508
BE_201543,2019,279425,791551
BE_201543,2020,285422,207220
BE_201565,2013,7628,9070
BE_201565,2014,7628,7946
BE_201565,2015,7628,6813
BE_201565,2016,7628,6799
BE_201565,2017,7628,4098
BE_201565,2018,7628,888
BE_201645,2013,97982,156570
BE_201645,2014,97982,176971
BE_201645,2015,97982,192372
BE_201645,2016,97982,263053
BE_201645,2017,97982,271750
BE_201645,2018,97982,293276
BE_201645,2019,97982,279741
BE_201645,2020,97982,75416
BE_201663,2013,91,0
BE_201663,2014,91,0
BE_201663,2015,91,0
BE_201663,2016,91,0
BE_201663,2017,91,3107
BE_201663,2018,91,0
BE_201663,2019,91,0
BE_201663,2020,91,0
BE_201950,2013,155,596
BE_201950,2014,155,551
BE_201950,2015,155,0
BE_201950,2016,155,0
BE_202193,2013,309,1086
BE_202193,2014,309,1200
BE_202193,2015,309,1415
BE_202193,2016,309,1340
BE_202193,2017,309,1490
BE_202193,2018,309,1230
BE_202193,2019,309,285
BE_202434,2013,21,0
BE_202434,2014,21,0
BE_202434,2015,21,0
BE_202434,2016,21,0
BE_202434,2017,21,0
BE_202434,2018,21,0
BE_202434,2019,21,0
BE_202434,2020,21,0
BE_202757,2013,1103,11259
BE_202757,2014,1103,9897
BE_202757,2015,1103,11993
BE_202757,2016,1103,12383
BE_202757,2017,1103,14861
BE_202757,2018,1103,15820
BE_202757,2019,1103,14877
BE_202757,2020,1103,7521
BE_202832,2013,13,0
BE_202832,2014,13,0
BE_202832,2015,13,0
BE_202832,2016,13,0
BE_202832,2017,13,0
BE_202832,2018,13,0
BE_202832,2019,13,0
BE_202832,2020,14,0
BE_202970,2013,19118,20163
BE_202970,2014,18786,23584
BE_202970,2015,18452,22144
BE_202970,2016,18120,27660
BE_202970,2017,17788,21910
BE_202970,2018,21188,20418
BE_202970,2019,20963,22236
BE_202970,2020,20556,20457
BE_203011,2013,12140,18611
BE_203011,2014,11928,16643
BE_203011,2015,11715,18294
BE_203011,2016,11499,19034
BE_203011,2017,11282,21943
BE_203011,2018,11061,22171
BE_203011,2019,10839,17094
BE_203011,2020,10616,16254
BE_203093,2013,1798,2820
BE_203093,2014,1798,2982
BE_203093,2015,1798,1503
BE_203093,2016,1798,2299
BE_203093,2017,1798,3338
BE_203093,2018,1798,5595
BE_203093,2019,1798,4816
BE_203093,2020,1798,7520
BE_203228,2013,76,524
BE_203228,2014,76,0
BE_203228,2015,76,0
BE_203228,2016,76,0
BE_203228,2017,76,0
BE_203228,2018,76,0
BE_203228,2019,76,0
BE_203228,2020,81,0
BE_203233,2013,7,0
BE_203233,2014,7,0
BE_203233,2015,7,0
BE_203233,2016,7,0
BE_203233,2017,7,0
BE_203233,2018,7,0
BE_203233,2019,7,0
BE_203233,2020,22,0
BE_203230,2013,251,0
BE_203230,2014,251,0
BE_203230,2015,251,0
BE_203230,2016,251,6298
BE_203230,2017,251,5218
BE_203230,2018,251,5160
BE_203230,2019,251,4628
BE_203230,2020,271,0
BE_203255,2015,0,56
BE_203255,2016,0,59
BE_203255,2017,0,26
BE_203255,2019,0,84
BE_203255,2020,0,25
BE_203295,2013,2,0
BE_203295,2014,2,0
BE_203295,2015,2,0
BE_203295,2016,2,0
BE_203295,2017,2,0
BE_203295,2018,2,0
BE_203295,2019,2,0
BE_203295,2020,2,0
BE_203329,2013,2,0
BE_203329,2014,2,0
BE_203329,2015,2,0
BE_203329,2016,2,0
BE_203329,2017,2,0
BE_203329,2018,2,0
BE_203329,2019,2,0
BE_203329,2020,2,0
BE_203357,2013,216,2398
BE_203357,2014,216,4476
BE_203357,2015,216,2723
BE_203357,2016,216,3660
BE_203357,2017,216,4709
BE_203357,2018,216,4385
BE_203357,2019,216,4396
BE_203357,2020,216,1650
BE_203385,2013,11013,16039
BE_203385,2014,11013,16577
BE_203385,2015,11013,11550
BE_203385,2016,11013,0
BE_203385,2017,11013,0
BE_203385,2018,11013,0
BE_203385,2019,11013,0
BE_203385,2020,11013,4109
BE_203386,2013,1,0
BE_203386,2014,1,0
BE_203386,2015,1,0
BE_203386,2016,1,0
BE_203386,2017,1,0
BE_203386,2018,1,0
BE_203386,2019,1,0
BE_203386,2020,1,0
BE_203795,2013,2822,4209
BE_203795,2014,2525,3486
BE_203795,2015,2235,3707
BE_203795,2016,1956,5044
BE_203795,2017,1686,5233
BE_203795,2018,1424,4887
BE_203795,2019,1171,4728
BE_203795,2020,927,3829
BE_203830,2013,3268095,2875839
BE_203830,2014,3211330,2968179
BE_203830,2015,3153898,3096621
BE_203830,2016,3095869,2973845
BE_203830,2017,3037212,3298639
BE_203830,2018,2977987,3127531
BE_203830,2019,2918023,2358623
BE_203830,2020,2857852,3011631
BE_203832,2013,91866,127321
BE_203832,2014,90271,113306
BE_203832,2015,88656,107136
BE_203832,2016,87025,120778
BE_203832,2017,85377,113738
BE_203832,2018,83712,104411
BE_203832,2019,82026,86281
